date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:04	145565/145565	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2389d%22	https://vectorbt.pro/pvt_41531c19/api/base/grouping/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/grouping/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/grouping/)
10:47:05	56083/56083	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-db13%22	https://vectorbt.pro/pvt_41531c19/api/base/grouping/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/grouping/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/grouping/base/)
10:47:05	44581/44581	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-ae25%22	https://vectorbt.pro/pvt_41531c19/api/base/resampling/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/resampling/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/grouping/nb/)
10:47:06	119069/119069	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1d11d%22	https://vectorbt.pro/pvt_41531c19/api/base/resampling/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/resampling/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/resampling/)
10:47:06	69914/69914	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1111a%22	https://vectorbt.pro/pvt_41531c19/api/base/resampling/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/resampling/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/resampling/base/)
10:47:06	41154/41154	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-a0c2%22	https://vectorbt.pro/pvt_41531c19/api/data/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/resampling/nb/)
10:47:07	756302/756302	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b8a4e%22	https://vectorbt.pro/pvt_41531c19/api/data/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/)
10:47:08	42032/42032	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-a430%22	https://vectorbt.pro/pvt_41531c19/api/data/decorators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/decorators/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/base/)
10:47:08	54220/54220	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-d3cc%22	https://vectorbt.pro/pvt_41531c19/api/data/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/decorators/)
10:47:09	138500/138500	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-21d04%22	https://vectorbt.pro/pvt_41531c19/api/data/saver/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/saver/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/nb/)
10:47:09	67980/67980	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1098c%22	https://vectorbt.pro/pvt_41531c19/api/data/updater/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/updater/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/saver/)
10:47:10	52363/52363	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-cc8b%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/updater/)
10:47:10	144959/144959	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2363f%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/alpaca/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/alpaca/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/)
10:47:11	142961/142961	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22e71%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/av/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/av/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/alpaca/)
10:47:11	138938/138938	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-21eba%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/bento/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/bento/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/av/)
10:47:12	142005/142005	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22ab5%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/binance/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/binance/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/bento/)
10:47:12	166638/166638	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-28aee%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/ccxt/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/ccxt/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/binance/)
10:47:13	137003/137003	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2172b%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/csv/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/csv/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/ccxt/)
10:47:13	134080/134080	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-20bc0%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/custom/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/custom/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/csv/)
10:47:14	118891/118891	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1d06b%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/db/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/db/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/custom/)
10:47:14	182555/182555	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2c91b%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/duckdb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/duckdb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/db/)
10:47:15	131615/131615	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2021f%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/feather/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/feather/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/duckdb/)
10:47:15	139832/139832	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22238%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/file/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/file/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/feather/)
10:47:16	141369/141369	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22839%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/finpy/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/finpy/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/file/)
10:47:16	128607/128607	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1f65f%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/gbm/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/gbm/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/finpy/)
10:47:17	129115/129115	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1f85b%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/gbm_ohlc/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/gbm_ohlc/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/gbm/)
10:47:17	142746/142746	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22d9a%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/hdf/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/hdf/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/gbm_ohlc/)
10:47:18	119230/119230	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1d1be%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/local/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/local/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/hdf/)
10:47:19	128472/128472	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1f5d8%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/ndl/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/ndl/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/local/)
10:47:19	143920/143920	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-23230%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/parquet/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/parquet/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/ndl/)
10:47:20	139985/139985	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-222d1%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/polygon/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/polygon/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/parquet/)
10:47:20	128625/128625	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1f671%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/random/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/random/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/polygon/)
10:47:21	129655/129655	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1fa77%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/random_ohlc/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/random_ohlc/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/random/)
10:47:21	120670/120670	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1d75e%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/remote/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/remote/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/random_ohlc/)
10:47:22	203989/203989	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-31cd5%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/sql/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/sql/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/remote/)
10:47:22	148176/148176	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-242d0%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/synthetic/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/synthetic/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/sql/)
10:47:23	224320/224320	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-36c40%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/tv/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/tv/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/synthetic/)
10:47:23	131062/131062	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1fff6%22	https://vectorbt.pro/pvt_41531c19/api/data/custom/yf/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/data/custom/yf/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/tv/)
10:47:24	45678/45678	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b26e%22	https://vectorbt.pro/pvt_41531c19/api/generic/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/index.html	(from https://vectorbt.pro/pvt_41531c19/api/data/custom/yf/)
10:47:25	1069382/1069382	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-105146%22	https://vectorbt.pro/pvt_41531c19/api/generic/accessors/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/accessors/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/)
10:47:25	77119/77119	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-12d3f%22	https://vectorbt.pro/pvt_41531c19/api/generic/analyzable/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/analyzable/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/accessors/)
10:47:26	48753/48753	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-be71%22	https://vectorbt.pro/pvt_41531c19/api/generic/decorators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/decorators/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/analyzable/)
10:47:26	330685/330685	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-50bbd%22	https://vectorbt.pro/pvt_41531c19/api/generic/drawdowns/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/drawdowns/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/decorators/)
10:47:27	379340/379340	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-5c9cc%22	https://vectorbt.pro/pvt_41531c19/api/generic/enums/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/enums/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/drawdowns/)
10:47:27	79014/79014	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-134a6%22	https://vectorbt.pro/pvt_41531c19/api/generic/plots_builder/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/plots_builder/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/enums/)
10:47:28	276552/276552	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-43848%22	https://vectorbt.pro/pvt_41531c19/api/generic/plotting/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/plotting/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/plots_builder/)
10:47:28	138244/138244	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-21c04%22	https://vectorbt.pro/pvt_41531c19/api/generic/price_records/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/price_records/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/plotting/)
10:47:29	485380/485380	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-76804%22	https://vectorbt.pro/pvt_41531c19/api/generic/ranges/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/ranges/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/price_records/)
10:47:29	85512/85512	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-14e08%22	https://vectorbt.pro/pvt_41531c19/api/generic/stats_builder/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/stats_builder/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/ranges/)
10:47:30	112331/112331	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1b6cb%22	https://vectorbt.pro/pvt_41531c19/api/generic/sim_range/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/sim_range/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/stats_builder/)
10:47:31	48633/48633	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-bdf9%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/sim_range/)
10:47:31	261887/261887	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-3feff%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/apply_reduce/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/apply_reduce/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/)
10:47:32	215618/215618	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-34a42%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/apply_reduce/)
10:47:32	59007/59007	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-e67f%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/iter_/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/iter_/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/base/)
10:47:33	81724/81724	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-13f3c%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/patterns/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/patterns/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/iter_/)
10:47:33	143221/143221	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22f75%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/records/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/records/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/patterns/)
10:47:34	265418/265418	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-40cca%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/rolling/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/rolling/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/records/)
10:47:34	109716/109716	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1ac94%22	https://vectorbt.pro/pvt_41531c19/api/generic/nb/sim_range/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/nb/sim_range/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/rolling/)
10:47:35	46382/46382	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b52e%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/nb/sim_range/)
10:47:35	619907/619907	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-97583%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/)
10:47:36	88041/88041	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-157e9%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/decorators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/decorators/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/base/)
10:47:36	62972/62972	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-f5fc%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/decorators/)
10:47:37	105271/105271	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-19b37%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/purged/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/purged/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/nb/)
10:47:37	78164/78164	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-13154%22	https://vectorbt.pro/pvt_41531c19/api/generic/splitting/sklearn_/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/generic/splitting/sklearn_/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/purged/)
10:47:38	42565/42565	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-a645%22	https://vectorbt.pro/pvt_41531c19/api/indicators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/index.html	(from https://vectorbt.pro/pvt_41531c19/api/generic/splitting/sklearn_/)
10:47:38	44639/44639	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-ae5f%22	https://vectorbt.pro/pvt_41531c19/api/indicators/configs/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/configs/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/)
10:47:39	83502/83502	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1462e%22	https://vectorbt.pro/pvt_41531c19/api/indicators/enums/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/enums/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/configs/)
10:47:39	141994/141994	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-22aaa%22	https://vectorbt.pro/pvt_41531c19/api/indicators/expr/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/expr/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/enums/)
10:47:40	429657/429657	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-68e59%22	https://vectorbt.pro/pvt_41531c19/api/indicators/factory/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/factory/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/expr/)
10:47:40	294081/294081	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-47cc1%22	https://vectorbt.pro/pvt_41531c19/api/indicators/nb/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/nb/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/factory/)
10:47:41	45421/45421	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b16d%22	https://vectorbt.pro/pvt_41531c19/api/indicators/talib_/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/talib_/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/nb/)
10:47:41	50436/50436	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-c504%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/talib_/)
10:47:42	268448/268448	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-418a0%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/adx/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/adx/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/)
10:47:42	224460/224460	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-36ccc%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/atr/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/atr/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/adx/)
10:47:43	252916/252916	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-3dbf4%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/bbands/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/bbands/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/atr/)
10:47:43	178640/178640	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2b9d0%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/hurst/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/hurst/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/bbands/)
10:47:44	159141/159141	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-26da5%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/ma/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/ma/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/hurst/)
10:47:44	217294/217294	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-350ce%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/macd/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/macd/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/ma/)
10:47:45	159121/159121	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-26d91%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/msd/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/msd/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/macd/)
10:47:45	157452/157452	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2670c%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/obv/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/obv/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/msd/)
10:47:46	296292/296292	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-48564%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/ols/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/ols/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/obv/)
10:47:46	220696/220696	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-35e18%22	https://vectorbt.pro/pvt_41531c19/api/indicators/custom/patsim/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/indicators/custom/patsim/index.html	(from https://vectorbt.pro/pvt_41531c19/api/indicators/custom/ols/)
